id,Case Number,Date,Year,Type,Country,Area,Location,Fatal,original_order,Latitude,Longitude
2621,1989.00.00.a,1989,1989,Unprovoked,USA,Virginia,"Coral Gardens Reef, 6 miles SSE of Chicoteague Inlet",N,3602,37.0902,-95.7129
2622,1988.10.23,23--Oct--88,1988,Unprovoked,USA,Oregon,"Indian Beach, Ecola State Park, just north of Cannon Beach, Clatsop County ",N,3597,45.9273,-123.973
2623,1988.10.14,14--Oct--88,1988,Unprovoked,USA,Florida,"Boca Raton, Palm Beach County",N,3595,26.5274,-80.2004
2624,1988.10.11,11--Oct--88,1988,Unprovoked,USA,Florida,"Fort Pierce, St. Lucie County ",N,3594,27.4467,-80.3256
2625,1988.10.10,10--Oct--88,1988,Unprovoked,USA,Florida,"Playalinda, Brevard County",N,3593,28.6595,-80.6356
2626,1988.10.00,Oct--88,1988,Unprovoked,USA,Florida,"Sanibel Island, Lee County",N,3591,26.4434,-82.1115
2627,1988.09.28,28--Sep--88,1988,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",N,3590,29.0258,-80.927
2628,1988.09.13.b,13--Sep--88,1988,Unprovoked,USA,Florida,"Shell Island Panama City Beach, Bay County",N,3589,30.166,-85.7866
2629,1988.09.13.a,13--Sep--88,1988,Unprovoked,USA,Florida,"Shell Island Panama City Beach, Bay County",Y,3588,30.166,-85.7866
2630,1988.08.22.b,22--Aug--88,1988,Provoked,USA,Louisiana,New Orleans,N,3587,29.9491,-90.0671
2631,1988.08.11,11--Aug--88,1988,Unprovoked,USA,California,"Klamath River, Del Norte County",N,3584,41.7076,-123.966
2632,1988.07.11,11--Jul--88,1988,Unprovoked,USA,Florida,"Jensen Beach, Martin County",N,3580,27.2545,-80.2298
2633,1988.07.04.b,04--Jul--88,1988,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",N,3579,29.0258,-80.927
2634,1988.06.16,16--Jun--88,1988,Unprovoked,USA,North Carolina,"Ocracoke, Hyde County",N,3575,35.1146,-75.981
2635,1988.06.09,09--Jun--88,1988,Unprovoked,USA,South Carolina,"Sea Pines Beach Club, Hilton Head, Beaufort County",N,3574,32.1244,-80.7864
2636,1988.06.05,05--Jun--88,1988,Unprovoked,USA,Florida,"Daytona Beach, Volusia County",N,3573,29.2108,-81.0228
2637,1988.06.01,01--Jun--88,1988,Unprovoked,USA,Florida,"Daytona Beach, Volusia County",N,3572,29.2108,-81.0228
2638,1988.05.10,10--May--88,1988,Unprovoked,USA,Florida,"Paradise Beach Park, Brevard County",N,3570,28.1218,-80.5754
2639,1988.05.04,04--May--88,1988,Unprovoked,USA,Florida,"Melbourne Beach, Brevard County",N,3569,28.0683,-80.5603
2674,1986.07.09,09--Jul--86,1986,Unprovoked,USA,South Carolina,"Myrtle Beach, Horry County",N,3488,33.6803,-78.9001
2675,1986.04.20,20--Apr--86,1986,Unprovoked,USA,Hawaii,"Kaliiwi, Kauai",Y,3484,21.8762,-159.462
2676,1986.01.12,12--Jan--86,1986,Unprovoked,USA,Florida,"Singer Island, Riviera Beach, Palm Beach County",N,3474,26.785,-80.0371
2677,1986.00.00,1986,1986,Unprovoked,USA,California,"Linda Mar Beach, Pedro Point, San Mateo County",N,3473,37.596,-122.507
2678,1985.12.10,10--Dec--85,1985,Unprovoked,USA,North Carolina,New Hanover County,N,3471,34.0352,-77.8936
2679,1985.11.05,05--Nov--85,1985,Boat,USA,California,"Southeast Farallon Island, Farallon Islands",N,3469,37.6989,-123.003
2680,1985.11.03,03--Nov--85,1985,Provoked,USA,California,5 miles south of Redondo Beach,N,3468,33.8492,-118.388
2681,1985.10.22,22--Oct--85,1985,Unprovoked,USA,California,"Point Conception, Santa Barbara County",N,3466,34.4486,-120.472
2682,1985.10.18,18--Oct--85,1985,Unprovoked,USA,Hawaii,"Little Glass Shacks, Princeville, Kaua'i",N,3465,22.0755,-159.319
2683,1985.10.12,12--Oct--85,1985,Unprovoked,USA,Hawaii,"Barbers Point, O'ahu",N,3464,21.3224,-158.081
2684,1985.10.05,  05--Oct--1985,1985,Provoked,USA,Alabama,"Gulf Shores, Baldwin County",N,3463,30.297024,-87.6457412289
2685,1985.09.28,28--Sep--85,1985,Unprovoked,USA,California,"Elephant Rock near Tomales Point, Marin County",N,3462,38.2144,-122.975
2686,1985.09.08.a,08--Sep--85,1985,Unprovoked,USA,Florida,"Palm Beach, Palm Beach County",N,3460,26.7506,-80.0359
2687,1985.09.05,05--Sep--85,1985,Invalid,USA,Florida,"Fort Pierce Inlet, St Lucie County",NULL,3459,27.4704646,-80.2968759
2688,1985.08.22,22--Aug--85,1985,Unprovoked,USA,South Carolina,"Palmetto Dunes, Hilton Head, Beaufort County",N,3458,32.1788,-80.7151
2689,1985.08.20,20--Aug--85,1985,Invalid,USA,Florida,"New Smyrna Beach, Volusia County",NULL,3457,29.0258191,-80.9269984
2690,1985.08.17,17--Aug--85,1985,Invalid,USA,Florida,"Bayport, Hernando County",NULL,3456,28.5458279,-82.6420452
2691,1985.07.25.b,25--Jul--85,1985,Unprovoked,USA,Florida,"Daytona Beach, Volusia County",N,3455,29.2108,-81.0228
2692,1985.07.25.a,25--Jul--85,1985,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",N,3454,29.0258,-80.927
2693,NULL,Reported 06--Sep--1905,1905,Provoked,USA,Florida,"Fort Pierce, St Lucie County",N,816,27.4467,-80.3256
2694,1905.08.00.b,Late Aug--1905,1905,Unprovoked,USA,New Jersey,"Atlantic City, Atlantic County",N,814,39.3767,-74.42
2695,1905.07.29,29--Jul--05,1905,Unprovoked,USA,North Carolina,"Davis Shore, east of Beaufor, Carteret Countyt",Y,812,34.803,-76.4593
2696,1905.07.00,Jul--05,1905,Unprovoked,USA,North Carolina,"Ocracoke, Hyde County",Y,809,35.1146,-75.981
2697,1905.05.22,22--May--05,1905,Unprovoked,USA,Florida,"Pablo Beach, Jacksonville, Duval County",N,808,30.2594,-81.4611
2698,1905.00.00.b,1905,1905,Boating,USA,North Carolina,"Cape Lookout, Carteret County",N,802,34.6053,-76.5367
2699,1904.07.28,28--Jul--04,1904,Unprovoked,USA,New Jersey,"Shrewsbury River,  Monmouth County",N,797,40.3724452,-73.9761734
2700,1904.07.27,27--Jul--04,1904,Unprovoked,USA,Texas,NULL,Y,796,31.8160381,-99.5120986
2701,1904.00.00.c,1904,1904,Invalid,USA,NULL,NULL,NULL,790,39.7837304,-100.4458825
2702,1904.00.00.a,1904,1904,Unprovoked,USA,Hawaii,"Off Diamond Head, Honolulu, O'ahu",Y,788,21.262,-157.806
2703,1903.09.16.R,Reported 16--Sep--1903,1903,Unprovoked,USA,New Jersey,"Atlantic City, Atlantic County",N,786,39.3767,-74.42
2704,1903.00.00.a,Ca. 1903,1903,Unprovoked,USA,Hawaii,"Koko Head, south side of O'ahu Island",Y,778,21.2776,-157.696
2705,1902.11.01.R,Reported 01--Nov--1902,1902,Unprovoked,USA,Texas,"Near Port Lavaca, Calhoun County",N,775,28.615,-96.6261
2706,1902.08.08,08--Aug--02,1902,Unprovoked,USA,Hawaii,"Kalihi, O'ahu",Y,772,21.3013,-157.876
2707,1902.07.06,06--Jul--02,1902,Provoked,USA,New Jersey,"Atlantic City, Atlantic County",N,770,39.3767,-74.42
2708,1901.00.00,Summer 1901,1901,Unprovoked,USA,Florida,Indian River Inlet / Fort Pierce Inlet,N,754,27.4665,-80.3008
2746,1890.08.17.R,Reported 17--Aug--1890,1890,Provoked,USA,New Jersey,"Off Normandie-by-the-Sea, Monmouth County",N,605,40.248,-74.0298
2747,1890.08.09,9--Aug--1890,1890,Unprovoked,USA,Connecticut,"Bridgeport, Fairfield County",N,604,41.1792,-73.1894
2748,1889.11.16,16--Nov--1889,1889,Invalid,USA,Hawaii,Honolulu,NULL,589,21.304547,-157.8556764
2749,1889.07.21,21--Jul--1889,1889,Unprovoked,USA,Florida,"Fernandina, Nassau County",Y,587,30.6715,-81.4643
2750,1889.07.19,  19--Jul--1889,1889,Unprovoked,USA,Texas,West Bay near Galveston ,N,586,29.2588488,-94.9535335
2751,1889.01.31.R,Reported 31--Jan--1889,1889,Provoked,USA,Florida,Hillsborough Bay,N,584,27.8946,-82.4644
2752,1888.08.01.R,Reported 01--Aug--1888,1888,Boating,USA,New York,NULL,N,577,40.7308619,-73.9871558
2753,1887.10.18,18--Oct--1887,1887,Unprovoked,USA,Florida,"Between Lake Worth & Biscayne Bay, near Hillsboro",Y,565,26.6024,-80.079
2754,1886.08.00.c,Mid--Aug--1886,1886,Boating,USA, New Jersey,"Shrewsbury River, Highlands, Monmouth County",N,554,32.1377,-80.7629
2755,1886.08.00.b,Mid--Aug--1886,1886,Provoked,USA,New Jersey,"Sandy Hook Bay, Highlands, Monmouth County",N,553,40.4037,-73.9915
2756,1886.08.00.a,Aug--1886,1886,Boating,USA,New Jersey,"Shrewsbury River, Highlands, Monmouth County",N,552,32.1377,-80.7629
2757,1886.06.02,02--Jun--1886,1886,Invalid,USA,Hawaii,"Hamakua Homakua, Hawai'i",NULL,550,20.24682,-155.829369
2758,1885.07.26.c,26--Jul--1885,1885,Sea Disaster,USA,Hawaii,Kau District,N,536,32.1377,-80.7629
2759,1885.07.26.b,26--Jul--1885,1885,Sea Disaster,USA,Hawaii,Kau District,N,535,32.1377,-80.7629
2760,1885.07.26.a,26--Jul--1885,1885,Sea Disaster,USA,Hawaii,Kau District,Y,534,32.1377,-80.7629
2761,1884.08.28.R.,Reported 28--Aug--1884,1884,Unprovoked,USA,New Jersey,"Bayonne, Hudson County",N,528,40.6687,-74.1143
2762,1884.08.18,18--Aug--1884,1884,Invalid,USA,New York,Jamaica Bay,NULL,527,40.6039936,-73.8354124
2763,1883.12.18.R,Reported 18--Dec--1883,1883,Unprovoked,USA,Texas,Brazos,Y,522,31.2473,-97.694
2764,1883.10.19.R,Reported 19--Oct--1883,1883,Unprovoked,USA,East coast,NULL,Y,520,39.94236755,-75.08758735
2765,1883.00.00.c,Summer of 1883,1883,Unprovoked,USA,Florida,"Fort Pickens, Escambia County",Y,513,30.3283,-87.2904
2766,1883.00.00.b,1883,1883,Invalid,USA,South Carolina,"Bull’s Bay, near Charleston",NULL,512,32.9751711,-79.5581247
2767,1883.00.00.a,1883,1883,Unprovoked,USA,South Carolina,NULL,Y,511,33.6874388,-80.4363743
2768,1882.00.00.b,1882,1882,Unprovoked,USA,Florida,"In the bay near the naval yard at Pensacola, Escambia County",N,500,30.4061,-87.2138
2769,1881.10.16,16--Oct--1881,1881,Invalid,USA,Florida,"Pensacola Bay, Escambia County",NULL,497,30.388064,-87.1876778939
2770,1881.09.05,05--Sep--1881,1881,Unprovoked,USA,North Carolina,"Elizabeth City, Pasquotank County  ",Y,496,36.2946,-76.251
2771,1881.08.12,12--Aug--1881,1881,Unprovoked,USA,Rhode Island,Providence,N,494,41.824,-71.4128
2772,1881.06.13,13--Jun--1881,1881,Unprovoked,USA,Alabama,Mobile Bay,Y,492,30.4434,-87.9923
2773,1880.07.25,25--Jul--1880,1880,Boating,USA,New York,The Narrows,N,486,37.305,-112.949
2774,1880.00.00.d,Ca. 1880,1880,Invalid,USA,Florida,"Hutchinson Island, Martin County",NULL,477,30.441938,-84.27707
2775,1879.07.03,3--Jul--1879,1879,Unprovoked,USA,California,"Los Angeles, Los Angeles County",N,470,34.0522,-118.244
2776,1879.00.00,1879,1879,Unprovoked,USA,Mississippi,River mouth,Y,467,33.8202,-96.5756
2777,1878.09.14.R,Reported 14--Sep--1878,1878,Provoked,USA,Connecticut,"Branford, New Haven County",N,463,41.2799,-72.8141
2778,1878.08.09,09--Aug--1878,1878,Unprovoked,USA,New York,East River,Y,460,40.714,-73.973
2779,1878.08.08,08--Aug--1878,1878,Unprovoked,USA,New York,Brooklyn,Y,459,40.6782,-73.9442
2780,1876.10.13.R,Reported 13--Oct--1876,1876,Unprovoked,USA,New York,NULL,Y,439,40.7308619,-73.9871558
2781,1876.06.04.R,Reported 04--Jun--1876,1876,Unprovoked,USA,Georgia,Cumberland Island,N,437,30.7485,-81.471
2819,1847.07.03.R,Reported 03--Jul--1847,1847,Unprovoked,USA,Hawaii,NULL,N,261,21.2160437,-157.975203
2820,1847.00.00.b,1847,1847,Invalid,USA,South Carolina,"Charleston Harbor, Charleston County",NULL,257,32.763788,-79.8973093
2821,1847.00.00.a,Ca. 1847,1847,Unprovoked,USA,South Carolina,NULL,N,256,33.6874388,-80.4363743
2822,1845.09.10.R,Reported 10--Sep--1845,1845,Unprovoked,USA,Florida,"Pensacola Bay, Escambia County",Y,249,30.4159,-87.1323
2823,1845.07.31.R,Reported 31--Jul--1845,1845,Unprovoked,USA,Florida,"Pensacola Bay, Escambia County",Y,248,30.4159,-87.1323
2824,1842.07.13,13--Jul--1842,1842,Unprovoked,USA,New Jersey,"Absecon, Atlantic County",N,242,39.4657,-74.5365
2825,1842.07.06,06--Jul--1842,1842,Provoked,USA,New Jersey,"Absecon, Atlantic County",N,241,39.4657,-74.5365
2826,1840.07.22.R,Reported 22--Jul--1840,1840,Unprovoked,USA,South Carolina,"Charleston Harbor, Charleston County",Y,235,32.7677,-79.8962
2827,1837.09.03,09--Sep--1837,1837,Unprovoked,USA,South Carolina,"Magwoods Wharf, Charleston Harbor, Charleston County",N,228,32.7892,-79.885
2828,1837.07.00,Jul--1837,1837,Unprovoked,USA,New York,New York,N,227,40.7128,-74.006
2829,1837.00.00.a,Ca. 1837,1837,Invalid,USA,South Carolina,“Southern Wharf”,NULL,225,34.00043,-81.00009
2830,1831.08.24,24--Aug--1831,1831,Boat,USA,CUBA,Near Havana,Y,216,30.6238,-84.4146
2831,1830.07.26,26--Jul--1830,1830,Unprovoked,USA,Massachusetts,"Swampscott, Essex County",Y,214,42.4709,-70.9176
2832,1829.06.10,10--Jun--1829,1829,Unprovoked,USA,New Jersey,"Sandy Hook Bay, Highlands, Monmouth County",Y,209,40.4037,-73.9915
2833,1828.00.00,1828,1828,Unprovoked,USA,Hawaii,"Uo, Lahaina, Maui",Y,206,20.871,-156.678
2834,1817.06.24,24--Jun--1817,1817,Unprovoked,USA,South Carolina,"Charleston Harbor, Charleston County",Y,191,32.7677,-79.8962
2835,1816.09.03.R,Reported 03--Sept--1816,1816,Unprovoked,USA,Rhode Island,Bristol Harbor,Y,187,41.6705,-71.2781
2836,1810.09.15,15--Sep--1810,1810,Unprovoked,USA,South Carolina,Charleston,Y,183,32.7765,-79.9311
2837,1806.04.24,Aug--24--1806,1896,Sea Disaster,USA,NULL,NULL,NULL,178,39.7837304,-100.4458825
2838,1805.09.00,Sep--1805,1805,Invalid,USA,New York,"Sag Harbor, Suffolk County",NULL,177,40.9978727,-72.2922292
2839,1803.05.17,May--17--1803,1803,Sea Disaster,USA,South Carolina,Off Charleston,N,175,32.7765,-79.9311
2840,1780.08.08,08--Aug--1780,1780,Unprovoked,USA,Florida,"Pensacola Harbor, Escambia County",Y,161,30.4213,-87.2169
2841,1779.00.00,1779,1779,Unprovoked,USA,Hawaii,"Maliu, Hawai'i",Y,160,20.7984,-156.332
2842,1771.07.12.R,Reported 12--Jul--1771,1771,Unprovoked,USA,NULL,Damiscotte,Y,157,37.0902,-95.7129
2843,1751.07.27,27--Jul--1751,1751,Unprovoked,USA,Massachusetts,NULL,Y,152,42.3788774,-72.032366
2844,1642.00.00,1642,1642,Unprovoked,USA,New York ,Between Manhattan and The Bronx,Y,135,40.8448,-73.8648
2845,ND-0148,2009?,0,Unprovoked,USA,South Carolina,Charleston,N,116,32.7765,-79.9311
2846,ND-0136,Before 2012,0,Unprovoked,USA,Hawaii,Oahu,N,112,21.4389,-158
2847,ND-0133,Before 1908,0,Unprovoked,USA,California,"Monterey, Montery County",Y,109,35.83,-120.397
2848,ND-0123,Before 2009,0,Unprovoked,USA,Florida,NULL,N,103,27.7567667,-81.4639835
2849,ND-0122,Beforer 1994,0,Unprovoked,USA,Florida,"Lost Tree Village, Palm Beach County",N,102,26.8465,-80.0591
2850,ND-0109,Before 2006,0,Unprovoked,USA,Florida,"Tampa Bay, Hillsborough County",N,93,27.9759,-82.5033
2851,ND.0097,No date,0,Unprovoked,USA,Florida,"Key West, Monroe County",N,86,24.5551,-81.78
2852,ND.0087,"No date, Before  1975",0,Provoked,USA,Florida,"Riviera Beach, Palm Beach County",N,77,26.7753405,-80.0580969
2853,ND.0083,"No date, Before 1963",0,Unprovoked,USA,California,"LaJolla, San Diego County",N,73,32.8328,-117.271
2854,ND.0081,"No date, Before 1963",0,Invalid,USA,Hawaii,"Portlock, Oahu",NULL,71,19.41271,-154.96301
2855,ND.0078,"No date, Before 1902",0,Unprovoked,USA,Florida,"Mosquito Inlet (Ponce Inlet), Volusia County",Y,70,29.0711,-80.9228
2891,2010.01.09.b,09--Jan--10,2010,Unprovoked,VIETNAM,Binh Dinh Province,Quy Nhon ,N,5250,13.75541885,109.1672010165
2892,2010.01.09.a,09--Jan--10,2010,Unprovoked,VIETNAM,Binh Dinh Province,Quy Nhon ,N,5249,13.75541885,109.1672010165
2893,2009.09.18,18--Sep--09,2009,Unprovoked,VIETNAM,NULL,NULL,N,5216,13.2904027,108.4265113
2894,2009.07.29,29--Jul--09,2009,Unprovoked,VIETNAM,Binh Dinh Province,Quy Nhon ,N,5200,13.75541885,109.1672010165
2895,2009.07.18,18--Jul--09,2009,Unprovoked,VIETNAM,Binh Dinh Province,Quy Nhon ,N,5194,13.75541885,109.1672010165
2896,2009.06.14.R,Reported 14--Jun--2009,2009,Provoked,VIETNAM,NULL,NULL,N,5185,13.2904027,108.4265113
2897,1936.09.11.R,Reported 11--Sep--1936,1936,NULL,VIETNAM,NULL,Saigon,Y,1437,10.7758439,106.7017555
2898,1907.00.00.b,1907,1907,Unprovoked,VIETNAM,Khánh Hòa Province,Nha Trang,N,842,12.2431693,109.1898675
2899,1868.01.17,17--Jan--1868,1868,Sea Disaster,VIETNAM,NULL,Cohong,Y,380,16.16667,107.83333
2900,ND-0113,Before 1911,0,Unprovoked,VIETNAM,NULL,NULL,N,96,13.2904027,108.4265113
2901,ND.0018,Before 1911,0,Unprovoked,VIETNAM,Ba Ria-Vung Tau  Province,V?ng Tàu,N,19,16.16667,107.83333
2902,1898.09.07.R,Reported 07--Sep--1898,1898,Unprovoked,WEST INDIES,NULL,NULL,Y,716,12.1100405,-68.9386370912
2903,1840.04.09.R,Reported 09--Apr--1840,1840,Unprovoked,WEST INDIES,NULL,NULL,Y,234,12.1100405,-68.9386370912
2904,1972.04.16,16--Apr--72,1972,Unprovoked,WESTERN SAMOA,Upolu Island,Nu’ulua,Y,2969,-13.91667,-171.75
2905,2007.03.22,22--Mar--07,2007,Unprovoked,YEMEN,Muhafazat Hadramawt,Ras-Alkalb,Y,4910,2222,-2222
2906,1955.07.07,07--Jul--55,1955,Unprovoked,YEMEN,Aden,Telegraph Bay,Y,2011,12.77651,44.97779
2907,1906.08.20,20--Aug--06,1906,Unprovoked,YEMEN ,Aden,NULL,N,831,12.789585,45.028504
2908,1901.06.29.R,Reported 29--Jun--1901,1901,Invalid,YEMEN ,Aden,NULL,NULL,757,12.789585,45.028504
2909,1898.07.15,15--Jul--1898,1898,Unprovoked,YEMEN ,Aden,Outer Harbor,Y,712,12.77944,45.03667
2910,1898.07.14,14--Jul--1898,1898,Unprovoked,YEMEN ,Aden,Sapper Bay,Y,711,12.7825,44.971944
2911,1898.00.00.a,Summer of 1898,1898,Unprovoked,YEMEN ,Aden,Harbor,Y,700,12.77944,45.03667
2912,1897.06.09,09--Jun--1897,1897,Sea Disaster,YEMEN ,Socotra Islands,Socotra,Y,692,15.5,47.5
2913,1895.09.14.R,Reported 14--Sep--1895,1895,Unprovoked,YEMEN ,Aden,NULL,Y,672,12.789585,45.028504
2916,1983.00.00.d,Ca. 1983,1983,Unprovoked,NULL,English Channel,NULL,N,3348,50.0222324,-1.0513228
2918,1970.08.02,02--Aug--70,1970,Invalid,NULL,Caribbean Sea,Between St. Kitts & Nevis,NULL,2917,15.00028,-75.00028
2923,1965.10.21,21--Oct--65,1965,Unprovoked,NULL,NULL,Florida Strait,N,2699,27.287922,-80.333672
2925,1960.01.26,26--Jan--60,1960,Sea Disaster,NULL,"Between Timor & Darwin, Australia",NULL,N,2286,-27.5764304,151.91954572
2926,1956.09.13,13--Sep--56,1956,Unprovoked,NULL,Near the Andaman & Nicobar Islands,NULL,Y,2073,10.2188344,92.5771329
2927,1956.00.00.g,1956,1956,Sea Disaster,NULL,Between Comores & Madagascar,Geyser Bank,Y,2038,2222,-2222
2928,1949.12.00.b,Dec--49,1949,Sea Disaster,NULL,Caribbean Sea,Between  Cuba  & Costa Rica,Y,1806,15.00028,-75.00028
2929,1944.10.24,24--Oct--44,1944,Sea Disaster,NULL,NULL,225 miles east of Hong Kong,Y,1665,22.28552,114.15769
2930,1942.11.00.a,Nov--42,1942,Sea Disaster,NULL,Off South American coast,NULL,Y,1604,0,0
2931,1942.06.00,Jun--42,1942,Unprovoked,NULL,300 miles east of St. Thomas (Virgin Islands),NULL,N,1592,17.9,-76.43333
2935,1931.04.27.R,Reported 27--Apr--1931,1931,Unprovoked,NULL,French Southern Territories,Île Saint-Paul,Y,1284,-38.72243945,77.5262459359
2937,1909.01.17,17--Jan--09,1909,Invalid,NULL,NULL,Near the equator,NULL,879,52.950635,-1.1452427
2940,1897.03.15.b.R,Reported 15--Mar--1897,1897,Unprovoked,NULL,Mediterranean Sea,NULL,Y,691,35.0000035,19.9999957
2942,1887.07.30,30--Jul--1887,1887,Sea Disaster,NULL,Gulf of California,NULL,Y,561,27.5578101,-111.7046501
2944,1881.08.16.R,Reported 16--Aug--1881,1881,Unprovoked,NULL,Western Banks,NULL,Y,495,7.4898717,80.3656746453
2945,1881.06.25,25--Jul--1881,1881,Unprovoked,NULL,NULL,Santa Cruz,N,493,36.974201,-122.0297182
2997,1882.01.05.R,Reprted 05--Jan--1882,1882,Unprovoked,ATLANTIC OCEAN,NULL,NULL,Y,501,13.581921,-38.320312
2998,1852.07.28,28--Jul--52,1852,Invalid,ATLANTIC OCEAN,NULL,NULL,NULL,284,13.581921,-38.320312
2999,2018.06.08,08--Jun--18,2018,Unprovoked,AUSTRALIA,New South Wales,Arrawarra Headland,N,6303,-30.060426,153.2016851
3000,2018.06.03.b,03--Jun--18,2018,Unprovoked,AUSTRALIA,New South Wales,"Flat Rock, Ballina",N,6301,-28.8429552,153.607990136
3001,2018.05.24,24--May--18,2018,Provoked,AUSTRALIA,Queensland,Cairns Aquarium,N,6296,-29.6400377,152.92829919
3002,2018.05.00,May--18,2018,Provoked,AUSTRALIA,Westerm Australia,Dugong Bay,N,6292,-31.94967961,115.86193337
3003,2018.05.09,09--May--18,2018,Questionable,AUSTRALIA,New South Wales,"Sharpes Beach, Ballina",N,6290,-28.83787615,153.6043929594
3004,2018.04.28.a,28--Apr--18,2018,Unprovoked,AUSTRALIA,Western Australia,Gearys Beach,N,6286,-31.94967961,115.86193337
3005,2018.04.25.b,25--Apr--18,2018,Questionable,AUSTRALIA,New South Wales,Lennox Head,N,6285,-28.7910334,153.5878047
3006,2018.04.25.a,25--Apr--18,2018,Unprovoked,AUSTRALIA,Western Australia,"Surfers Point, Prevelly",N,6284,-33.976757,114.9859179
3007,2018.04.24,24--Apr--18,2018,Unprovoked,AUSTRALIA,Western Australia,"South Point, Gracetown",N,6283,-31.94967961,115.86193337
3008,2018.04.15.b,15--Apr--18,2018,Unprovoked,AUSTRALIA,Western Australia,"Lefthanders, Margaret River Area",N,6277,-33.96637356,115.03510771
3009,2018.04.15.a,15--Apr--18,2018,Unprovoked,AUSTRALIA,Western Australia,"Cobblestones, Margaret River Area",N,6276,-33.96637356,115.03510771
3010,2018.03.14,14--Mar--18,2018,Unprovoked,AUSTRALIA,Western Australia,Waterman's Bay,N,6269,-31.8490984,115.7554654
3011,2018.03.09.b,09--Mar--18,2018,Unprovoked,AUSTRALIA,Victoria,Lorne,N,6268,-38.5411691,143.9748166
3012,2018.03.09.a,09--Mar--18,2018,Unprovoked,AUSTRALIA,Victoria,Winkipop,N,6267,-28.02454272,153.43050333
3013,2018.02.23,23--Feb--18,2018,Unprovoked,AUSTRALIA,New South Wales,"Little Congwong Beach, La Perouse ",N,6265,-33.99138545,151.2383236411
3014,2018.02.17,18--Feb--18,2018,Provoked,AUSTRALIA,Victoria,Westernport Bay,N,6264,-38.3075901,145.193367
3015,2018.02.15,15--Feb--18,2018,Unprovoked,AUSTRALIA,New South Wales,"Surf Beach, Kiama",N,6263,-34.67633885,150.85455903
3016,2018.02.14,14--Feb--18,2018,Invalid,AUSTRALIA,Queensland,Mooloolaba Beach,N,6262,-26.6811429,153.1219062981
3017,2018.02.01,01--Feb--18,2018,Invalid,AUSTRALIA,Western Australia,"Avalon Point, Manurah",N,6259,-31.94967961,115.86193337
3018,2018.01.28,28--Jan--18,2018,Unprovoked,AUSTRALIA,Western Australia,Cone Bay,N,6258,-16.47086,123.5577
3019,2018.01.14,14--Jan--18,2018,Unprovoked,AUSTRALIA,Queensland,Lizard Island,N,6256,-14.6683188,145.4609161
3020,2018.01.13,13--Jan--18,2018,Unprovoked,AUSTRALIA,New South Wales,Martin Islet,N,6255,-35.31376452,149.13642861
3021,2018.01.05,05--Jan--18,2018,Unprovoked,AUSTRALIA,Western Australia,"South Point, Gracetown",N,6253,-31.94967961,115.86193337
3022,2017.11.13,13--Nov--17,2017,Unprovoked,AUSTRALIA,New South Wales,Avoca Beach,N,6242,-33.465,151.4344444
3023,2017.10.31.R,Reported 31--Oct--2017,2017,Unprovoked,AUSTRALIA,Queensland,Magnetic Island,N,6240,-19.141572,146.8296028
3024,2017.10.28,28--Oct--17,2017,Unprovoked,AUSTRALIA,New South Wales,Birubi Point,N,6239,-32.7865966,152.0812101164
3025,2017.10.22,22--Oct--17,2017,Unprovoked,AUSTRALIA,South Australia,Normanville,N,6234,-35.4446851,138.3174968
3026,2017.09.25.a,25--Sep--17,2017,Unprovoked,AUSTRALIA,Western Australia,Gracetown,N,6227,-33.8646786,114.9881592
3027,2017.09.14,Sep--17,2017,Boating,AUSTRALIA,Westerm Australia,Esperance,N,6219,-31.94967961,115.86193337
3028,2017.09.10.b,10--Sep--17,2017,Unprovoked,AUSTRALIA,Westerm Australia,Sam's Creek area,N,6217,-31.94967961,115.86193337
3029,2017.09.10.a,10--Sep--17,2017,Unprovoked,AUSTRALIA,New South Wales,Iluka Beach,N,6216,-29.41002895,153.365239399
3030,2017.08.29,29--Aug--17,2017,Unprovoked,AUSTRALIA,Victoria,Cathedral Rock,N,6209,-37.2822797,142.5614978
